檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N04海工_111學年度財務報告.pdf,5,其他流動負債,"12,276",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,流動負債合計,"1,430,744",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,資遣費準備,"113,473",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,業務發展準備,"2,074,000",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,應付代管財產,"188,534",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,應付購置財產,"316,183",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,非流動負債合計,"2,692,190",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,負債總額,"4,122,934",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,累積餘絀,"789,323",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,本期餘絀,"373,081",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,餘絀總額,"1,162,404",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
N04海工_111學年度財務報告.pdf,5,負債及餘絀總計,"$ 5,285,338",負債及淨值,110學年度,前一年度,111 年 7 月 31 日
