檔案名稱,年度,年度類別,檢查項目,左方,右方,結果
N04海工_111學年度財務報告.pdf,111學年度,本年度,流動資產合計+非流動資產合計=資產總計,5928185,5928185,通過
N04海工_111學年度財務報告.pdf,110學年度,前一年度,流動資產合計+非流動資產合計=資產總計,5285338,5285338,通過
N04海工_111學年度財務報告.pdf,111學年度,本年度,流動負債合計+非流動負債合計=負債總額,4680479,4680479,通過
N04海工_111學年度財務報告.pdf,111學年度,本年度,累積餘絀+本期餘絀=餘絀總額,1247706,1247706,通過
N04海工_111學年度財務報告.pdf,111學年度,本年度,負債總額+餘絀總額=負債及餘絀總計,5928185,5928185,通過
N04海工_111學年度財務報告.pdf,110學年度,前一年度,流動負債合計+非流動負債合計=負債總額,4122934,4122934,通過
N04海工_111學年度財務報告.pdf,110學年度,前一年度,累積餘絀+本期餘絀=餘絀總額,1162404,1162404,通過
N04海工_111學年度財務報告.pdf,110學年度,前一年度,負債總額+餘絀總額=負債及餘絀總計,5285338,5285338,通過
