檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N08鷺江_113學年度財務報告.pdf,代管財產,6070217-000002,,下層橫桿式工作台 900*750*800,"6,653",1,"6,653",5,106/08/02
N08鷺江_113學年度財務報告.pdf,代管財產,6070217-000003,,配膳台-二層版 1200*750*800,"7,003",1,"7,003",5,106/08/02
N08鷺江_113學年度財務報告.pdf,代管財產,6070217-000004,,配膳台-二層版 1200*750*800,"7,003",1,"7,003",5,106/08/02
N08鷺江_113學年度財務報告.pdf,代管財產,6070217-000005,,煮飯鍋置放台 1200*600*450,"7,878",1,"7,878",5,106/08/02
N08鷺江_113學年度財務報告.pdf,代管財產,6070224-000267,,倒圓角幼童桌(一組 6 張),"7,248",1,"7,248",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070227-000002,,木紋高活動櫃,"2,100",1,"2,100",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070227-000003,,木紋高活動櫃,"2,100",1,"2,100",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070227-000004,,木紋高活動櫃,"2,100",1,"2,100",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070227-000005,,木紋高活動櫃,"2,100",1,"2,100",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000081,,茶桶櫃,637,1,637,5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000082,,茶桶櫃,637,1,637,5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000083,,茶桶櫃,637,1,637,5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000084,,茶桶櫃,637,1,637,5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000094,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000095,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000096,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000097,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000098,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000099,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000100,,棉被櫃(16 格),"9,830",1,"9,830",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000101,,牙刷茶杯櫃(16人份),"5,078",1,"5,078",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000102,,牙刷茶杯櫃(30人份),"5,081",1,"5,081",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000103,,牙刷茶杯櫃(30人份),"5,081",1,"5,081",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000104,,牙刷茶杯櫃(30人份),"5,081",1,"5,081",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000105,,拖鞋櫃(10人份),"1,400",1,"1,400",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000106,,拖鞋櫃(10人份),"1,400",1,"1,400",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000107,,拖鞋櫃(32人份),"4,250",1,"4,250",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000108,,拖鞋櫃(32人份),"4,250",1,"4,250",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000109,,拖鞋櫃(32人份),"4,250",1,"4,250",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000110,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000111,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000112,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000113,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000114,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000115,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000116,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000117,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000118,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000119,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000120,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000121,,三格書包置物櫃(8人份),"4,463",1,"4,463",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000122,,三格書包置物櫃(10人份),"4,743",1,"4,743",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070240-000123,,三格書包置物櫃(10人份),"4,743",1,"4,743",5,106/08/07
N08鷺江_113學年度財務報告.pdf,代管財產,6070301-000021,,三折式屏風-不鏽鋼骨架,"4,500",1,"4,500",5,106/08/07
