檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N01安溪_113學年度財務報告.pdf,代管財產,301030240,000001,廚房不鏽鋼三連水槽工作台,"$ 14,686",1,"$ 1,722",10,105/01/25
N01安溪_113學年度財務報告.pdf,代管財產,301051624,000001,直結式抽風機,"19,583",1,196,8,105/01/25
N01安溪_113學年度財務報告.pdf,代管財產,307040136,000001,三層電烤箱(三層半盤),"90,800",1,"49,600",10,109/05/18
N01安溪_113學年度財務報告.pdf,代管財產,314010103,000587,筆記型電腦 (AUSU X509FB),"23,000",1,230,4,109/05/08
N01安溪_113學年度財務報告.pdf,代管財產,314010103,000588,桌上型電腦,"17,000",1,170,4,109/05/08
N01安溪_113學年度財務報告.pdf,代管財產,314010103,000668,教學準備用電腦含螢幕,"25,500",1,"11,300",4,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,314010103,000669,教學準備用電腦含螢幕,"25,500",1,"11,300",4,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,314010103,000837,筆電 15 吋,"25,000",1,"19,328",4,113/01/29
N01安溪_113學年度財務報告.pdf,代管財產,314010103,000838,筆電 15 吋,"25,000",1,"19,328",4,113/01/29
N01安溪_113學年度財務報告.pdf,代管財產,314030817,000043,數位相投機,"35,000",1,"28,647",5,113/01/29
N01安溪_113學年度財務報告.pdf,代管財產,405030324,000005,廣播控制機,"95,100",1,"52,733",5,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,501010509,000046,銀幕,"15,000",1,"9,431",6,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,501010509,000047,銀幕,"15,000",1,"9,431",6,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,501010521,000114,EPSON 3200 流明投影機,"23,800",4,238,8,105/01/13
N01安溪_113學年度財務報告.pdf,代管財產,501010521,000115,EPSON 3200 流明投影機,"23,800",4,238,8,105/01/13
N01安溪_113學年度財務報告.pdf,代管財產,501010521,000116,EPSON 3200 流明投影機,"23,800",4,238,8,105/01/13
N01安溪_113學年度財務報告.pdf,代管財產,501010521,000118,投影機,"28,500",4,"20,564",8,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,501010521,000119,投影機,"28,500",4,"20,564",8,111/09/12
N01安溪_113學年度財務報告.pdf,代管財產,501010557,000096,LG 55 吋液晶電視機 (Y340C),"32,978",1,330,6,105/01/29
