檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N10大觀_110學年度財務報告.pdf,,3070114253,000001,工作台及櫥櫃,"20,006",1,"6,802",5,107/08/30
N10大觀_110學年度財務報告.pdf,,3070114253,000002,工作台及櫥櫃,"25,007",1,"8,502",5,107/08/30
N10大觀_110學年度財務報告.pdf,,301030134,000001,濾網式濾油煙罩,"52,014",1,"34,850",10,107/08/30
N10大觀_110學年度財務報告.pdf,,301060305,000002,不鏽鋼三連水槽工作台,"30,008",1,"20,105",10,107/08/30
N10大觀_110學年度財務報告.pdf,,301060305,000003,不鏽鋼雙連水槽工作台,"20,006",1,"13,403",10,107/08/30
N10大觀_110學年度財務報告.pdf,,301370412,000001,雙口快速爐,"25,007",1,"8,502",5,107/08/30
N10大觀_110學年度財務報告.pdf,,301370412,000002,單口快炒爐,"10,002",1,"3,401",5,107/08/30
N10大觀_110學年度財務報告.pdf,,301370412,000003,單口湯爐,"13,003",1,"4,421",5,107/08/30
N10大觀_110學年度財務報告.pdf,,501011040,000006,開水機30加侖(紫),"26,507",1,265,3,107/08/30
N10大觀_110學年度財務報告.pdf,,501030301B,000117-119,立式矮櫥櫃,"15,003",3,"15,303",5,107/08/30
N10大觀_110學年度財務報告.pdf,,501030301B,000120-125,立式櫥櫃,"28,508",6,"58,152",5,107/08/30
N10大觀_110學年度財務報告.pdf,,501010807,000005,強制排氣瓦斯熱水器(黑),"12,853",1,"4,370",5,107/08/30
N10大觀_110學年度財務報告.pdf,,405020802,000004-5,彩色影像室內對講機,"10,002",2,"3,500",4,107/08/30
N10大觀_110學年度財務報告.pdf,,501010603,000144,一對一分離式冷氣,"91,023",1,"57,647",9,107/08/30
N10大觀_110學年度財務報告.pdf,,501010603,000158,一對一分離式冷氣,"31,009",1,"19,639",9,107/08/30
N10大觀_110學年度財務報告.pdf,,6011209,000002-3,儲熱式電熱水器,"5,545",2,"11,090",5,107/08/30
N10大觀_110學年度財務報告.pdf,,6011230,000001,抽排風扇,"3,001",2,"6,002",5,107/08/30
N10大觀_110學年度財務報告.pdf,,6070217,000004-5,配膳台/二層版,"8,802",2,"17,604",5,107/08/30
N10大觀_110學年度財務報告.pdf,,6070217,000006,不鏽鋼工作台,"7,202",1,"7,202",5,107/08/30
N10大觀_110學年度財務報告.pdf,,6011416,000002,遮斷閥控制箱,"9,450",1,"9,450",5,107/10/29
N10大觀_110學年度財務報告.pdf,,6060199,000002,一氧化碳感應器,"4,568",1,"4,568",3,107/10/29
N10大觀_110學年度財務報告.pdf,,6060507,000010,瓦斯警報器,"4,809",1,"4,809",3,107/10/29
N10大觀_110學年度財務報告.pdf,,501030301B,000082-89,棉被儲物櫃含通氣百葉-16格,"14,000",8,"43,624",5,107/11/12
N10大觀_110學年度財務報告.pdf,,6070240,000062-69,拉門式教具櫃,"5,500",8,"44,000",5,107/11/12
N10大觀_110學年度財務報告.pdf,,6070240,000070-80,木質書包櫃(10格),"5,200",11,"57,200",5,107/11/12
N10大觀_110學年度財務報告.pdf,,6070240,000081-84,木質書櫃含教具櫃,"4,500",4,"18,000",5,107/11/12
N10大觀_110學年度財務報告.pdf,,6070240,000085-108,木質教具櫃(三層)附輪子+白板,"5,500",24,"132,000",5,107/11/12
N10大觀_110學年度財務報告.pdf,,6070240,000109-112,三合一杯櫃,"6,500",4,"26,000",5,107/11/12
N10大觀_110學年度財務報告.pdf,,501030101B,000042-44,幼兒專用教學課桌椅組4張 4人桌+4張單人桌+2張半圓桌+32 張椅子,"44,625",3,"52,143",5,107/11/12
N10大觀_110學年度財務報告.pdf,,501030101B,000041,幼兒專用教學課桌椅組1張 6人桌+2張 4人桌+4張單人桌+20 張椅子,"26,500",1,"10,322",5,107/11/12
N10大觀_110學年度財務報告.pdf,,6010101,000014-17,教學用木框雙面白板,"4,000",4,"16,000",3,107/11/12
N10大觀_110學年度財務報告.pdf,,6010716,000003-4,不鏽鋼送餐車(115*60*h95cm),"9,600",2,"19,200",5,107/11/12
N10大觀_110學年度財務報告.pdf,,501030608,000001,消毒櫃(140份，含籃子)105*60*185cm,"58,000",1,"22,591",5,107/11/12
N10大觀_110學年度財務報告.pdf,,501030101B,000040,親師晤談桌椅組(含6張椅),"19,025",1,"7,410",5,107/11/12
