檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N09安興_112學年度財務報告.pdf,代管財產,301030207,000001,洗槽,"$ 17,000",1,"$ 7,027",9,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,301200212,000001,連續蒸飯機,"55,000",1,550,5,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,301360230,000001,流動控制門,"10,000",1,"4,720",10,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,301990211,000001,貯藏箱,"28,000",1,280,5,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,3101103022,000001,手動加壓機,"29,484",1,295,5,107/11/27
N09安興_112學年度財務報告.pdf,代管財產,3101103377,000001,排氣裝置,"22,500",1,"10,991",5,110/05/28
N09安興_112學年度財務報告.pdf,代管財產,311010123,000004,電子身高體重器,"15,000",1,150,5,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,314010103,001066,個人電腦,"20,000",1,200,4,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,314010103,001067,個人電腦,"20,000",1,200,4,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,314010103,001068,個人電腦,"20,000",1,200,4,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,314010103,001069,個人電腦,"17,000",1,170,4,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,314010103,001070,個人電腦,"17,000",1,170,4,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,314010103,001257,個人電腦,"24,000",1,"16,080",4,111/08/10
N09安興_112學年度財務報告.pdf,代管財產,405020201,000002,電話系統,"50,000",1,500,5,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,405030310,000027,擴音機,"19,991",1,"6,796",8,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,405030327,000015,音響設備,"17,000",1,"8,024",10,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,405030327,000016,音響設備,"17,000",1,"8,024",10,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,405040213,000001,監視器,"70,000",1,700,5,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,501010521,000160,投影機,"25,000",1,"8,499",8,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,501010521,000161,投影機,"25,000",1,"8,499",8,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,501010557,000197,電視機,"35,000",1,"27,300",6,111/08/10
N09安興_112學年度財務報告.pdf,代管財產,501010603,000072,冷(暖)氣機,"31,296",1,"12,362",9,107/06/27
N09安興_112學年度財務報告.pdf,代管財產,501010603,000073,冷(暖)氣機,"31,296",1,"12,362",9,107/06/27
N09安興_112學年度財務報告.pdf,代管財產,501010603,000074,冷(暖)氣機,"31,296",1,"12,362",9,107/06/27
N09安興_112學年度財務報告.pdf,代管財產,501010603,000075,冷(暖)氣機,"31,296",1,"12,362",9,107/06/27
N09安興_112學年度財務報告.pdf,代管財產,501010603,000076,冷(暖)氣機,"31,296",1,"12,362",9,107/06/27
N09安興_112學年度財務報告.pdf,代管財產,501010603,000077,冷(暖)氣機,"31,296",1,"12,362",9,107/06/27
N09安興_112學年度財務報告.pdf,代管財產,501010701B,000025,冰箱,"70,000",1,"23,800",8,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,501011019,000064,飲水機,"20,000",1,200,3,107/08/10
N09安興_112學年度財務報告.pdf,代管財產,501011066B,000002,油煙罩控制盤,"24,000",1,"11,724",5,110/05/28
