檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N06昌平_113學年度財務報告.pdf,代管財產,301051624-000001,,抽風機,"$ 28,350",1,"$ 12,271",8,107/05/24
N06昌平_113學年度財務報告.pdf,代管財產,301080301-000003,,鍋爐,"13,650",1,"1,263",5,107/05/24
N06昌平_113學年度財務報告.pdf,代管財產,301080301-000004,,鍋爐,"24,150",1,"2,234",5,107/05/24
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000021,,冷氣機,"39,264",1,"18,533",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000022,,冷氣機,"39,264",1,"18,533",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000023,,冷氣機,"39,264",1,"18,533",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000024,,冷氣機,"39,264",1,"18,533",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000025,,冷氣機,"39,264",1,"18,533",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000026,,冷氣機,"39,264",1,"18,533",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000027,,冷氣機,"30,736",1,"14,507",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000028,,冷氣機,"30,736",1,"14,507",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000029,,冷氣機,"30,736",1,"14,507",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301200304-000030,,冷氣機,"30,736",1,"14,507",10,106/08/10
N06昌平_113學年度財務報告.pdf,代管財產,301390504-000001,,水槽,"15,750",1,"8,604",10,107/05/24
N06昌平_113學年度財務報告.pdf,代管財產,310050207-000001,,兩用電錶,"30,000",1,300,3,106/08/15
N06昌平_113學年度財務報告.pdf,代管財產,314010103-000765,,個人電腦,"25,000",1,250,4,107/08/28
N06昌平_113學年度財務報告.pdf,代管財產,314010103-001086,,個人電腦,"35,000",1,"31,391",4,111/07/25
N06昌平_113學年度財務報告.pdf,代管財產,314010103-001087,,個人電腦,"35,000",1,"31,391",4,111/07/25
N06昌平_113學年度財務報告.pdf,代管財產,314030817-000102,,數位投影機,"19,737",1,"18,109",5,111/07/21
N06昌平_113學年度財務報告.pdf,代管財產,314030817-000104,,數位投影機,"19,737",1,"17,132",5,111/04/26
N06昌平_113學年度財務報告.pdf,代管財產,314030817-000105,,數位投影機,"19,737",1,"17,132",5,111/04/26
N06昌平_113學年度財務報告.pdf,代管財產,405020207-000001,,視訊電話,"23,100",1,"20,877",6,111/05/24
N06昌平_113學年度財務報告.pdf,代管財產,405030310-000009,,擴音機,"20,000",1,"18,969",8,111/07/04
N06昌平_113學年度財務報告.pdf,代管財產,501010701B-000009,,冰箱,"45,000",1,"15,299",8,106/08/15
N06昌平_113學年度財務報告.pdf,代管財產,501011019-000031,,飲水機,"25,000",1,250,3,100/12/28
N06昌平_113學年度財務報告.pdf,代管財產,501011019-000032,,飲水機,"25,000",1,250,3,100/12/28
N06昌平_113學年度財務報告.pdf,代管財產,501011019-000038,,飲水機,"47,500",1,475,3,106/08/15
N06昌平_113學年度財務報告.pdf,代管財產,501011029-000001,,蒸庫(車),"10,500",1,"9,634",5,111/07/04
N06昌平_113學年度財務報告.pdf,代管財產,501011066A-000001,,油煙罩,"52,500",1,"28,678",10,107/05/24
N06昌平_113學年度財務報告.pdf,代管財產,501030101B-000043,,桌,"12,600",1,"11,353",5,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,501030101B-000044,,桌,"12,600",1,"11,353",5,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,501030101B-000045,,桌,"12,600",1,"11,353",5,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,501030210-000001,,隔屏,"80,000",1,800,5,106/08/15
N06昌平_113學年度財務報告.pdf,代管財產,501030710-000002,,體操用墊,"12,500",1,"11,262",5,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,501030710-000003,,體操用墊,"12,500",1,"11,262",5,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,501030771-000003,,體育訓練用墊,"12,733",1,127,5,106/08/15
N06昌平_113學年度財務報告.pdf,代管財產,501030771-000004,,體育訓練用墊,"46,690",1,467,5,106/08/15
N06昌平_113學年度財務報告.pdf,代管財產,5040119-000002,,玩具,"64,360",1,"48,431",2,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,5040119-000003,,玩具,"38,700",1,"29,122",2,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,5040119-000004,,玩具,"38,700",1,"29,122",2,111/06/29
N06昌平_113學年度財務報告.pdf,代管財產,5040119-000005,,玩具,"38,700",1,"29,122",2,111/06/29
