檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N08鷺江_110學年度財務報告.pdf,,501011007,000001,電鍋,"13,000",1,"1,846",5,106/08/10
N08鷺江_110學年度財務報告.pdf,,501011017,000001,瓦斯爐,"15,319",1,153,3,106/08/02
N08鷺江_110學年度財務報告.pdf,,501011017,000002,瓦斯爐,"21,884",1,219,3,106/08/02
N08鷺江_110學年度財務報告.pdf,,501011019,000046,飲水機,"42,000",1,420,3,106/07/20
N08鷺江_110學年度財務報告.pdf,,501011019,000048,飲水機,"16,194",1,"16,194",3,111/05/10
N08鷺江_110學年度財務報告.pdf,,501011040,000001,開水機,"26,261",1,263,3,106/08/02
N08鷺江_110學年度財務報告.pdf,,501011066A,000001,油煙罩,"43,768",1,"24,992",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,501030101B,000014,桌,"12,071",1,"1,714",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030101B,000015,桌,"12,071",1,"1,714",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030101B,000016,桌,"12,071",1,"1,714",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000037,櫃檯,"11,171",1,"6,378",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000038,櫃檯,"11,171",1,"6,378",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000039,櫃檯,"14,508",1,"8,285",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000040,櫃檯,"14,508",1,"8,285",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000041,櫃檯,"10,881",1,"6,214",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000042,櫃檯,"10,881",1,"6,214",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000043,櫃檯,"10,881",1,"6,214",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030201,000044,櫃檯,"13,202",1,"7,538",10,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030301B,000011,櫥櫃,"13,130",1,"1,864",5,106/08/02
N08鷺江_110學年度財務報告.pdf,,501030301B,000012,櫥櫃,"13,130",1,"1,864",5,106/08/02
N08鷺江_110學年度財務報告.pdf,,501030402,000003,椅凳,"14,210",1,"2,018",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030402,000004,椅凳,"14,210",1,"2,018",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030402,000005,椅凳,"14,210",1,"2,018",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030608,000001,餐具消毒櫃,"55,000",1,"7,810",5,106/08/10
N08鷺江_110學年度財務報告.pdf,,501030729A,000001,展示牌,"46,800",1,"46,800",5,111/05/04
N08鷺江_110學年度財務報告.pdf,,501030803,000001,兒童輔導教具,"78,299",1,"11,119",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030803,000002,兒童輔導教具,"41,287",1,"5,863",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030803,000003,兒童輔導教具,"95,924",1,"13,621",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,501030803,000004,兒童輔導教具,"74,404",1,"10,565",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,502020315,000002,金屬感應門,"36,388",1,"20,778",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,502020315,000003,金屬感應門,"20,532",1,"11,722",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,502020315,000004,金屬感應門,"134,064",1,"76,552",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,502020315,000005,金屬感應門,"127,984",1,"73,079",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,502020315,000006,金屬感應門,"65,432",1,"37,361",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,502020315,000007,金屬感應門,"156,259",1,"89,223",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,502020315,000008,金屬感應門,"78,100",1,"44,595",10,106/08/02
N08鷺江_110學年度財務報告.pdf,,5030990,000002,組合式體能遊具,"47,570",1,"47,570",3,111/04/14
N08鷺江_110學年度財務報告.pdf,,5030990,000003,球形屋,"30,000",1,"30,000",3,111/04/14
N08鷺江_110學年度財務報告.pdf,,6010131,000001,文書用具-兒童輔導教具,"5,077",1,"5,077",3,106/08/07
N08鷺江_110學年度財務報告.pdf,,6010705,000018,放置用具-手推車,"2,600",1,"2,600",3,106/07/25
N08鷺江_110學年度財務報告.pdf,,6011008,000001,遮蔽用具-鐵門,"8,754",1,"8,754",5,106/08/02
N08鷺江_110學年度財務報告.pdf,,6011229,000063,電器用品-手提 CD 音響,"2,450",1,"2,450",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,6011229,000064,電器用品-手提 CD 音響,"2,450",1,"2,450",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,6011229,000065,電器用品-手提 CD 音響,"2,450",1,"2,450",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,6011229,000066,電器用品-手提 CD 音響,"2,450",1,"2,450",5,106/08/07
N08鷺江_110學年度財務報告.pdf,,6011408,000034,什項用具-銀幕,"4,800",1,"4,800",6,106/08/07
N08鷺江_110學年度財務報告.pdf,,6030103,000001,爐灶用具-快速爐,"8,754",1,"8,754",3,106/08/02
N08鷺江_110學年度財務報告.pdf,,6030303,000001,炊蒸用具-蒸籠,"2,400",1,"2,400",2,106/07/25
N08鷺江_110學年度財務報告.pdf,,6040212,000002,飲食用具-蒸煮鍋,"1,350",1,"1,350",2,106/07/25
N08鷺江_110學年度財務報告.pdf,,6040212,000003,飲食用具-蒸煮鍋,"1,000",1,"1,000",2,106/07/25
N08鷺江_110學年度財務報告.pdf,,6040212,000004,飲食用具-蒸煮鍋,"2,000",1,"2,000",2,106/07/25
N08鷺江_110學年度財務報告.pdf,,6040212,000005,飲食用具-蒸煮鍋,"2,000",1,"2,000",2,106/07/25
N08鷺江_110學年度財務報告.pdf,,6040213,000001,飲食用具-冰桶,"2,800",1,"2,800",3,106/07/25
N08鷺江_110學年度財務報告.pdf,,6040213,000002,飲食用具-冰桶,"2,800",1,"2,800",3,106/07/25
N08鷺江_110學年度財務報告.pdf,,6050102,000001,鋪蓋用具-床墊,"1,800",1,"1,800",2,106/08/07
N08鷺江_110學年度財務報告.pdf,,6070201,000008,陳列用具-辦公桌,"2,900",1,"2,900",5,106/08/07
