檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N06昌平_110學年度財務報告.pdf,5,現金及銀行存款,"$ 5,319,138",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,應收帳款淨額,"10,362",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,其他應收款,"252,000",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,預付款項,"32,310",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,其他流動資產,444,資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,流動資產合計,"5,614,254",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,資遣費準備金,"215,484",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,業務發展準備金,"4,277,567",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,代管財產,"1,064,891",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,購置財產,"270,513",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,存出保證金,"11,500",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,非流動資產合計,"5,839,955",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,資產總計,"$ 11,454,209",資產,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,現金及銀行存款,"$ 3,674,287",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,應收帳款淨額,-,資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,其他應收款,"43,152",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,預付款項,"11,900",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,其他流動資產,32,資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,流動資產合計,"3,729,371",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,資遣費準備金,"166,884",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,業務發展準備金,"3,664,467",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,代管財產,"1,064,891",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,購置財產,"233,635",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,存出保證金,"11,500",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,非流動資產合計,"5,141,377",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,資產總計,"$ 8,870,748",資產,109學年度,前一年度,110年7月31日
N06昌平_110學年度財務報告.pdf,5,應付票據,"$ 2,000",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,應付帳款,"6,780",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,其他應付款,"1,269,841",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,預收款項,"2,527,673",負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,其他流動負債,162,負債及淨值,110學年度,本年度,111年7月31日
N06昌平_110學年度財務報告.pdf,5,流動負債合計,"3,806,456",負債及淨值,110學年度,本年度,111年7月31日
