檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000001,,文書用具-兒童輔導教具,"$ 8,230",1,"$ 8,230",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000002,,文書用具-兒童輔導教具,"2,700",1,"2,700",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000003,,文書用具-兒童輔導教具,"2,700",1,"2,700",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000004,,文書用具-兒童輔導教具,"2,700",1,"2,700",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000005,,文書用具-兒童輔導教具,"2,700",1,"2,700",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000006,,文書用具-兒童輔導教具,"6,125",1,"6,125",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000007,,文書用具-兒童輔導教具,"6,125",1,"6,125",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000008,,文書用具-兒童輔導教具,"6,125",1,"6,125",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000009,,文書用具-兒童輔導教具,"6,125",1,"6,125",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000010,,文書用具-兒童輔導教具,"4,455",1,"4,455",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000011,,文書用具-兒童輔導教具,"4,455",1,"4,455",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000012,,文書用具-兒童輔導教具,"7,200",1,"7,200",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000013,,文書用具-兒童輔導教具,"7,200",1,"7,200",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000014,,文書用具-兒童輔導教具,"9,100",1,"9,100",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000015,,文書用具-兒童輔導教具,"9,100",1,"9,100",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000016,,文書用具-兒童輔導教具,"6,670",1,"6,670",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000017,,文書用具-兒童輔導教具,"6,670",1,"6,670",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000018,,文書用具-兒童輔導教具,"6,670",1,"6,670",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6010131-000019,,文書用具-兒童輔導教具,"6,670",1,"6,670",3,112/11/29
N10大觀_113學年度財務報告.pdf,代管財產,6080221-000002,,運動用具-海綿墊(跳墊),"9,000",1,"9,000",3,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080230-000004,,運動用具-球類器材,"5,600",1,"5,600",3,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080237-000001,,運動用具-跳高架,"4,400",1,"4,400",5,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080241-000001,,運動用具-平衡木,"5,400",1,"5,400",5,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080241-000002,,運動用具-平衡木,"5,400",1,"5,400",5,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080247-000001,,運動用具-滑板車,"5,800",1,"5,800",2,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080247-000002,,運動用具-滑板車,"5,800",1,"5,800",2,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080247-000003,,運動用具-滑板車,"5,800",1,"5,800",2,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080601-000001,,遊戲用具-其他,"3,000",1,"3,000",3,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080601-000002,,遊戲用具-其他,"3,600",1,"3,600",3,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080601-000003,,遊戲用具-其他,"3,000",1,"3,000",3,107/11/20
N10大觀_113學年度財務報告.pdf,代管財產,6080601-000004,,遊戲用具-其他,"2,000",1,"2,000",3,107/11/20
