檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N02山北_112學年度財務報告.pdf,5,其他應付款,"1,287,014",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,預收款項,"3,035,595",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,其他流動負債,55,負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,流動負債合計,"4,329,155",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,資遣費準備,"357,572",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,業務發展準備,"6,910,098",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,應付代管財產,"687,929",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,應付購置財產,"101,679",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,非流動負債合計,"8,057,278",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,負債總額,"12,386,433",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,累積餘絀,"2,187,049",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,本期餘絀,"(348,840)",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,餘絀總額,"1,838,209",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,負債及餘絀總計,"$ 14,224,642",負債及淨值,112學年度,本年度,113年7月31日
N02山北_112學年度財務報告.pdf,5,應付帳款,"$ 6,389",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,其他應付款,"1,241,423",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,預收款項,"2,675,641",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,其他流動負債,90,負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,流動負債合計,"3,923,543",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,資遣費準備,"302,484",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,業務發展準備,"5,076,723",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,應付代管財產,"594,922",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,應付購置財產,"88,129",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,非流動負債合計,"6,062,258",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,負債總額,"9,985,801",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,累積餘絀,"1,773,188",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,本期餘絀,"413,861",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,餘絀總額,"2,187,049",負債及淨值,111學年度,前一年度,112年7月31日
N02山北_112學年度財務報告.pdf,5,負債及餘絀總計,"$ 12,172,850",負債及淨值,111學年度,前一年度,112年7月31日
