檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N02山北_112學年度財務報告.pdf,代管財產,310100212,000006,安全活門,"38,000",1,380,2,106/03/06
N02山北_112學年度財務報告.pdf,代管財產,310100212,000008,安全活門,"39,900",1,399,2,110/07/22
N02山北_112學年度財務報告.pdf,代管財產,314010103,000949,個人電腦,"27,327",1,"25,636",4,112/09/06
N02山北_112學年度財務報告.pdf,代管財產,314010103,000950,個人電腦,"27,326",1,"25,635",4,112/09/06
N02山北_112學年度財務報告.pdf,代管財產,405030332,000002,綜合擴大機,"14,700",1,"14,700",5,113/01/31
N02山北_112學年度財務報告.pdf,代管財產,501010521,000050,投影機,"22,243",1,"11,920",8,109/03/03
N02山北_112學年度財務報告.pdf,代管財產,501010521,000064,投影機,"15,636",1,"15,313",8,112/10/04
N02山北_112學年度財務報告.pdf,代管財產,501010603,000485,冷(暖)冷氣,"34,562",1,"15,552",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000486,冷(暖)冷氣,"46,552",1,"20,948",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000487,冷(暖)冷氣,"46,552",1,"20,948",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000488,冷(暖)冷氣,"33,551",1,"15,098",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000489,冷(暖)冷氣,"33,552",1,"15,098",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000490,冷(暖)冷氣,"53,293",1,"23,983",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000491,冷(暖)冷氣,"53,293",1,"23,983",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000492,冷(暖)冷氣,"53,294",1,"23,983",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010603,000493,冷(暖)冷氣,"53,294",1,"23,983",9,107/12/14
N02山北_112學年度財務報告.pdf,代管財產,501010701B,000079,冰箱,"40,000",1,"39,587",8,112/11/02
N02山北_112學年度財務報告.pdf,代管財產,501011019,000111,飲水機,"20,165",1,"20,165",3,113/01/31
N02山北_112學年度財務報告.pdf,代管財產,501030201,000001,櫃檯,"10,373",1,"3,270",10,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,501030201,000002,櫃檯,"10,373",1,"3,270",10,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,501030201,000003,櫃檯,"10,373",1,"3,270",10,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,501030201,000004,櫃檯,"10,373",1,"3,270",10,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,501030201,000005,櫃檯,"10,373",1,"3,270",10,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,501030201,000006,櫃檯,"10,373",1,"3,270",10,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,501030803,000022,兒童輔導教具,"13,500",1,"4,144",5,109/06/29
N02山北_112學年度財務報告.pdf,代管財產,6010604,000062,麥克風,"8,400",1,"8,400",5,113/02/01
N02山北_112學年度財務報告.pdf,代管財產,6060208,000011,升降機,"4,882",1,"4,882",5,106/02/06
N02山北_112學年度財務報告.pdf,代管財產,6070202,000218-219,辦公椅,"1,950",2,"3,900",5,109/06/23
N02山北_112學年度財務報告.pdf,代管財產,6070206,003187-195,櫥櫃,"7,602",9,"68,418",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070216,000018-21,圓桌,"4,966",4,"19,864",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070216,000022-24,圓桌,"4,714",3,"14,142",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070224,000421-436,學生桌,"4,562",16,"72,992",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070224,000437-444,學生桌,"3,650",8,"29,200",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070224,000445,學生桌,"4,562",1,"4,562",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070240,000156-159,置物櫃,"7,982",4,"31,928",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070240,000160-165,置物櫃,"6,842",6,"41,052",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6070240,000166-167,置物櫃,"7,982",2,"15,964",5,106/01/18
N02山北_112學年度財務報告.pdf,代管財產,6080107,000017-18,喇叭,"1,050",2,"2,100",5,113/02/01
N02山北_112學年度財務報告.pdf,代管財產,6080107,000019-20,喇叭,"4,725",2,"9,450",5,113/02/01
N02山北_112學年度財務報告.pdf,2.購置財產,北電 106-004-01,,無線擴音機乙台,"$ 29,000",1,"$ 29,000",5,107/03/19
N02山北_112學年度財務報告.pdf,2.購置財產,北電 107-01-001,,桌上型桌電,"16,800",1,"16,800",5,107/12/12
N02山北_112學年度財務報告.pdf,2.購置財產,北電 107-01-002,,空氣清淨機,"13,030",1,"13,030",5,108/07/12
N02山北_112學年度財務報告.pdf,2.購置財產,北電 110-01-001,,對講機,"1,020",1,"1,020",3,110/08/18
N02山北_112學年度財務報告.pdf,2.購置財產,北電 110-01-002,,紫外線消毒燈,"16,600",1,"16,600",3,110/09/17
N02山北_112學年度財務報告.pdf,2.購置財產,北電 110-01-003,,黑色摺疊小推車,"1,900",1,"1,900",3,110/12/29
N02山北_112學年度財務報告.pdf,2.購置財產,北電 110-01-004,,結能電風扇,"2,780",1,"2,780",3,111/05/31
N02山北_112學年度財務報告.pdf,2.購置財產,北電 110-01-005,,小米手機,"6,999",1,"6,999",3,111/07/21
N02山北_112學年度財務報告.pdf,2.購置財產,北廚 112-01-01,,冰箱,"13,550",1,"13,550",10,112/11/17
N02山北_112學年度財務報告.pdf,2.購置財產,,,,,,,,
