檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N07北大_111學年度財務報告.pdf,5,其他應付款,"$ 2,290,402",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,預收款項,"4,416,875",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,其他流動負債,"50,597",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,流動負債合計,"6,757,874",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,資遣費準備,"354,383",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,業務發展準備,"4,087,000",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,應付代管財產,"2,329,996",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,應付購置財產,"491,345",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,非流動負債合計,"7,262,724",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,負債總額,"14,020,598",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,累積餘絀,"1,652,483",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,本期餘絀,"522,638",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,餘絀總額,"2,175,121",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,負債及餘絀總計,"$ 16,195,719",負債及淨值,111學年度,本年度,112年7月31日
N07北大_111學年度財務報告.pdf,5,其他應付款,"$ 1,710,583",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,預收款項,"2,664,450",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,其他流動負債,"33,899",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,流動負債合計,"4,408,932",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,資遣費準備,"261,769",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,業務發展準備,"2,687,000",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,應付代管財產,"2,367,179",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,應付購置財產,"402,575",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,非流動負債合計,"5,718,523",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,負債總額,"10,127,455",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,累積餘絀,"129,477",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,本期餘絀,"1,523,006",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,餘絀總額,"1,652,483",負債及淨值,110學年度,前一年度,111年7月31日
N07北大_111學年度財務報告.pdf,5,負債及餘絀總計,"$ 11,779,938",負債及淨值,110學年度,前一年度,111年7月31日
