檔案名稱,頁碼,科目,金額,欄位,年度,年度類別,原始年度標示
N03龍埔成長_113學年度財務報告.pdf,5,其他應付款,"1,219,180",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,其他應付款,"946,357",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,預收款項,"2,720,064",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,預收款項,"2,400,701",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,其他流動負債,-,負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,其他流動負債,48,負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,流動負債合計,"4,037,948",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,流動負債合計,"3,552,394",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,資遺費準備,"428,137",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,資遺費準備,"374,643",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,業務發展準備,"7,629,301",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,業務發展準備,"5,929,501",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,應付代管財產,"144,960",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,應付代管財產,"112,760",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,應付購置財產,"610,119",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,應付購置財產,"610,119",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,非流動負債合計,"8,812,517",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,非流動負債合計,"7,027,023",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,負債總額,"12,850,465",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,負債總額,"10,579,417",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,累積餘絀,"2,896,676",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,累積餘絀,"2,645,942",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,本期餘絀,"(760,073)",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,本期餘絀,"250,734",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,餘絀總額,"2,136,603",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,餘絀總額,"2,896,676",負債及淨值,112學年度,前一年度,113年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,負債及餘絀總計,"$14,987,068",負債及淨值,113學年度,本年度,114年7月31日
N03龍埔成長_113學年度財務報告.pdf,5,負債及餘絀總計,"$13,476,093",負債及淨值,112學年度,前一年度,113年7月31日
